year,pct,sex,race,stopped,arrested,frisked,searched,summoned,contrabn,weapnfnd,pf_weapn,pf_hcuff,cs_objcs,cs_descr,cs_casng,cs_lkout,cs_cloth,cs_drgtr,cs_furtv,cs_vcrim,cs_bulge,rf_vcrim,rf_othsw,rf_attir,rf_vcact,rf_rfcmp,rf_verbl,rf_knowl,rf_furtv,rf_bulge
2013,76,M,Q,565,22,251,32,23,8,3,2,13,28,52,263,189,48,33,323,36,35,63,11,29,19,58,3,12,189,38
2013,76,M,W,325,14,111,19,7,2,4,2,4,17,42,149,107,20,7,152,14,16,27,13,10,12,25,2,2,79,19
2013,77,F,A,4,0,1,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0
2013,77,F,B,209,25,53,10,5,5,1,0,6,5,33,58,39,4,35,89,18,9,13,9,7,4,13,0,1,34,6
2013,77,F,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,77,F,P,5,0,1,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2013,77,F,Q,14,1,2,1,0,0,0,0,1,0,3,5,2,0,4,6,1,0,0,0,0,0,0,0,0,2,0
2013,77,F,W,5,1,1,0,0,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
2013,77,M,A,27,2,19,2,0,0,3,1,2,2,5,11,4,1,1,16,7,3,11,1,3,5,1,0,0,13,2
2013,77,M,B,2862,142,1877,127,93,46,38,6,94,101,538,969,558,205,254,1452,425,288,601,140,392,357,367,37,60,1228,263
2013,77,M,I,6,1,3,1,0,0,0,0,0,0,2,2,1,0,0,2,1,0,0,1,0,0,2,0,0,2,0
2013,77,M,P,53,4,30,4,3,2,0,0,3,3,16,21,10,2,3,22,6,6,11,6,6,4,3,1,1,13,6
2013,77,M,Q,180,11,91,12,7,1,5,0,5,5,17,71,43,7,24,79,21,12,25,8,13,15,18,0,2,53,11
2013,77,M,W,55,1,28,1,4,2,1,0,0,1,7,11,7,3,11,18,8,11,5,7,5,6,6,1,0,14,7
2013,78,F,A,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,78,F,B,82,2,17,2,6,1,2,1,7,2,30,12,7,0,6,26,7,0,1,8,0,3,4,0,0,10,0
2013,78,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,78,F,P,4,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,78,F,Q,26,2,4,1,0,0,0,0,0,0,2,10,6,1,4,11,3,0,0,1,0,1,0,0,0,3,0
2013,78,F,W,24,1,3,1,0,1,0,0,1,0,3,5,6,0,4,7,3,0,1,0,0,0,0,0,0,2,0
2013,78,M,A,27,2,13,7,5,1,1,0,3,2,3,11,3,1,1,15,2,4,4,5,1,2,5,1,0,7,1
2013,78,M,B,881,33,391,36,22,6,13,6,17,30,314,371,189,83,42,383,78,27,131,40,82,69,67,4,6,242,43
2013,78,M,I,5,0,4,0,0,0,0,0,0,0,1,3,2,0,1,3,0,0,3,0,0,0,1,0,0,4,0
2013,78,M,P,77,0,29,5,0,0,0,0,2,0,25,43,13,2,3,20,5,1,13,1,6,3,3,0,0,17,1
2013,78,M,Q,343,8,131,10,9,1,4,0,5,21,64,173,76,14,23,118,17,13,30,6,37,12,6,0,3,66,13
2013,78,M,W,178,2,55,6,5,1,6,0,3,12,35,61,25,6,8,64,12,9,18,7,5,3,9,0,0,32,9
2013,79,F,A,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
2013,79,F,B,232,26,94,18,9,12,3,2,13,5,59,46,30,7,35,97,24,5,24,14,10,19,31,1,5,52,8
2013,79,F,I,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,79,F,P,9,0,2,0,2,0,0,0,0,0,1,1,1,0,1,3,0,2,0,0,0,0,0,0,1,1,2
2013,79,F,Q,40,2,15,1,1,2,0,0,0,3,4,6,6,0,7,18,7,1,3,2,0,7,4,0,0,10,0
2013,79,F,W,21,1,2,0,1,0,0,0,0,0,1,2,2,0,8,8,3,0,0,0,1,0,0,0,0,1,0
2013,79,M,A,32,2,17,2,1,0,0,1,0,1,6,9,5,2,4,15,6,4,5,1,2,6,2,0,0,9,3
2013,79,M,B,4168,249,3160,265,124,109,82,33,124,100,853,1037,568,204,519,2203,619,595,1216,273,321,541,473,43,168,1921,584
2013,79,M,I,9,0,4,0,0,0,0,0,2,1,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,3,1
2013,79,M,P,156,10,114,7,4,8,0,0,4,1,22,36,14,5,21,81,20,26,31,9,10,13,17,1,9,73,31
2013,79,M,Q,511,33,318,28,17,10,8,1,10,19,88,120,49,21,60,237,52,82,92,44,26,47,39,2,8,185,81
2013,79,M,W,141,3,75,11,6,2,8,2,1,12,24,27,12,7,28,45,18,11,23,10,6,13,7,0,2,38,12
2013,81,F,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,81,F,B,105,12,37,7,5,2,3,0,9,3,34,18,11,3,18,29,15,4,12,3,2,8,5,1,5,14,4
2013,81,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,81,F,P,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,81,F,Q,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,81,F,W,7,1,1,0,0,0,0,0,1,0,2,3,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0
2013,81,M,A,5,0,3,0,0,0,0,0,0,1,1,1,1,1,1,3,0,1,0,0,1,0,1,0,0,2,1
2013,81,M,B,1724,130,1233,138,51,23,33,15,106,19,450,493,265,140,85,941,266,187,390,82,150,208,227,14,31,855,183
2013,81,M,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,81,M,P,44,2,34,2,1,0,1,0,3,0,10,9,1,6,1,31,5,9,13,1,3,4,7,0,1,25,6
2013,81,M,Q,114,15,67,13,8,8,2,3,3,6,24,31,22,5,6,49,19,9,23,4,11,13,12,3,1,47,11
2013,81,M,W,41,3,20,2,6,1,3,0,2,2,9,11,1,2,1,16,5,4,5,2,3,0,1,0,1,12,2
2013,83,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,83,F,B,49,7,25,5,1,1,1,0,2,3,18,12,6,2,2,13,7,3,8,0,5,8,3,2,0,14,1
2013,83,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,83,F,P,8,0,4,2,3,0,0,0,1,0,4,3,0,0,0,4,3,0,1,0,0,3,0,2,0,4,0
2013,83,F,Q,57,2,24,2,3,1,0,0,2,1,16,19,12,2,5,20,7,2,8,0,4,5,4,0,0,14,0
2013,83,F,W,16,4,6,3,1,1,1,0,1,1,4,8,3,1,2,3,1,0,0,1,0,2,0,0,0,3,1
2013,83,M,A,27,2,13,3,3,1,1,1,0,2,2,4,5,2,0,17,2,0,3,1,1,1,2,0,0,9,0
2013,83,M,B,1235,72,899,100,26,12,27,10,34,53,209,588,328,132,36,662,189,44,278,39,172,192,191,10,22,629,40
2013,83,M,I,8,0,3,0,0,0,0,0,0,2,0,2,1,1,0,4,1,0,0,0,0,0,0,0,0,3,0
2013,83,M,P,345,24,222,29,14,5,4,6,10,11,64,145,82,32,7,209,43,8,68,10,49,38,66,10,5,175,6
2013,83,M,Q,1492,107,1055,120,44,27,27,4,46,81,252,652,298,112,36,825,240,64,276,41,169,233,183,9,18,757,47
2013,83,M,W,212,20,118,18,5,3,5,0,3,24,20,75,35,12,7,109,24,10,17,6,8,19,12,0,1,90,7
2013,84,F,A,6,0,2,0,0,0,0,0,1,1,3,0,2,0,1,2,0,0,0,1,0,0,0,0,0,1,0
2013,84,F,B,110,13,37,8,2,2,0,0,10,2,36,29,8,5,5,26,14,0,19,4,5,6,3,0,0,14,0
2013,84,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,84,F,P,8,0,1,1,0,0,0,0,0,0,4,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0
2013,84,F,Q,30,3,5,3,0,1,1,0,0,1,6,8,2,0,3,8,0,0,1,3,1,0,0,0,0,2,0
2013,84,F,W,31,1,6,2,0,0,0,0,0,2,7,14,7,0,1,6,0,0,3,0,0,0,1,0,0,3,0
2013,84,M,A,58,4,19,2,1,1,2,0,3,1,7,25,11,3,4,16,8,1,8,3,1,1,3,0,0,8,0
2013,84,M,B,1252,73,721,136,24,21,31,18,62,46,300,426,168,118,117,470,109,73,240,95,159,88,131,10,35,399,78
2013,84,M,I,8,0,3,1,0,0,0,0,0,0,2,1,0,1,1,3,0,1,0,0,1,0,1,0,0,2,1
2013,84,M,P,81,6,36,5,2,4,2,0,6,6,18,28,16,4,11,28,0,1,9,3,6,4,8,1,1,21,1
2013,84,M,Q,396,25,211,30,12,10,10,5,12,16,64,152,60,33,35,144,35,19,59,20,52,31,27,0,9,108,26
2013,84,M,W,226,10,111,19,11,6,19,2,8,5,47,67,31,12,21,65,18,18,36,16,19,13,13,2,0,51,14
2013,88,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,88,F,B,123,13,31,3,5,4,0,0,8,2,37,26,12,1,7,35,12,3,8,4,2,5,3,1,0,14,3
2013,88,F,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,88,F,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,88,F,Q,14,0,4,0,0,0,0,0,0,0,4,4,2,0,2,6,1,0,1,0,0,1,1,0,0,3,0
2013,88,F,W,19,0,0,0,0,0,0,0,0,1,2,7,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2013,88,M,A,13,0,1,0,1,0,0,0,0,1,2,3,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0
2013,88,M,B,1141,59,646,121,64,18,10,5,31,39,290,321,192,47,79,540,111,50,176,56,82,96,90,2,14,388,59
2013,88,M,I,21,3,10,3,1,0,4,0,0,0,4,6,7,0,2,11,0,0,1,0,4,1,0,0,0,6,0
2013,88,M,P,42,3,17,1,0,1,0,0,0,0,10,15,7,1,1,17,4,2,3,0,4,4,0,0,0,9,2
2013,88,M,Q,142,7,61,10,8,0,8,0,3,8,28,44,21,5,9,66,3,10,6,7,7,8,10,0,1,35,11
2013,88,M,W,106,3,18,3,10,5,1,2,2,10,20,25,15,3,5,45,5,3,4,3,2,0,4,0,0,7,4
2013,90,F,A,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2013,90,F,B,39,0,6,0,3,0,0,0,1,0,8,5,3,0,2,7,2,4,0,0,0,1,2,0,0,3,3
2013,90,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,90,F,P,11,0,2,0,0,0,0,0,0,0,4,2,0,0,1,3,0,0,2,0,0,0,0,0,0,1,0
2013,90,F,Q,57,4,15,3,0,0,0,0,0,0,9,17,8,1,4,20,0,4,3,3,3,0,3,0,0,7,3
2013,90,F,W,16,2,4,2,6,2,0,0,0,1,1,7,3,0,0,4,0,0,0,2,0,0,1,0,0,1,1
2013,90,M,A,28,3,7,1,2,1,2,0,1,2,8,9,4,0,2,7,1,2,2,1,1,0,0,0,0,3,1
2013,90,M,B,889,57,515,41,26,14,14,3,15,25,195,307,153,27,52,362,105,53,213,50,66,58,57,5,27,270,64
2013,90,M,I,3,0,3,0,0,0,0,0,0,0,1,2,2,0,0,3,1,1,0,0,1,1,0,1,0,3,1
2013,90,M,P,267,21,164,15,9,4,3,0,6,9,61,90,43,5,42,107,19,15,65,24,12,14,27,0,6,91,16
2013,90,M,Q,768,50,358,54,21,14,8,1,13,33,150,268,167,16,79,286,77,34,115,50,71,32,46,3,11,200,39
2013,90,M,W,143,10,54,6,8,1,2,0,2,11,25,48,27,5,18,59,15,3,10,8,16,4,11,0,0,33,4
2013,94,F,A,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,94,F,B,6,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,94,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,94,F,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,94,F,Q,11,2,2,0,0,0,0,0,1,0,3,3,2,0,1,2,0,0,1,0,1,0,0,0,0,1,1
2013,94,F,W,18,1,5,2,1,0,0,0,0,0,9,3,3,0,1,4,0,1,1,1,0,1,0,0,0,3,1
2013,94,M,A,17,2,6,1,0,0,0,0,0,1,3,3,1,0,0,3,0,1,0,3,1,1,2,0,0,1,1
2013,94,M,B,119,15,68,15,4,4,4,0,11,1,41,44,12,12,8,34,11,7,27,10,11,15,8,0,2,36,8
2013,94,M,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,94,M,P,19,0,7,2,0,0,0,0,0,0,5,9,3,0,1,3,0,1,4,1,0,3,2,0,0,4,1
2013,94,M,Q,146,9,67,12,3,2,4,0,7,3,40,50,18,5,16,54,5,6,13,10,7,3,12,0,3,38,9
2013,94,M,W,145,25,75,31,3,3,13,0,15,5,48,33,16,8,7,37,9,13,12,28,10,5,8,0,3,32,11
2013,100,F,A,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,100,F,B,41,8,16,7,0,1,0,0,4,0,11,6,9,2,2,14,3,2,5,1,2,3,4,0,0,10,3
2013,100,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,100,F,P,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2013,100,F,Q,12,2,0,0,2,0,0,0,0,1,5,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
2013,100,F,W,21,1,0,0,2,0,0,0,1,0,8,4,5,0,0,10,1,0,0,0,0,0,0,0,0,0,0
2013,100,M,A,37,0,12,0,9,1,0,0,0,3,6,16,7,1,1,17,5,1,3,0,3,3,1,0,0,11,1
2013,100,M,B,938,56,480,80,72,18,12,3,58,27,174,295,156,65,72,508,105,105,99,21,87,49,77,0,37,335,104
2013,100,M,I,7,0,1,0,2,0,0,0,0,1,0,4,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0
2013,100,M,P,45,4,15,3,7,1,0,0,2,2,10,24,9,3,2,19,3,2,2,1,5,2,2,0,0,11,2
2013,100,M,Q,297,18,74,12,32,6,3,0,11,29,52,136,69,16,13,115,26,13,20,6,7,10,8,1,5,52,10
2013,100,M,W,334,14,103,21,29,4,7,0,14,25,74,128,53,20,15,137,24,20,16,3,13,12,16,0,4,77,20
2013,101,F,A,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,101,F,B,177,9,58,16,16,4,1,4,5,5,30,24,20,2,7,44,11,20,19,2,5,10,13,2,3,36,19
2013,101,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,101,F,P,4,0,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013,101,F,Q,45,2,18,5,6,2,0,0,1,1,7,10,6,1,5,11,4,3,7,3,1,0,5,0,0,8,5
2013,101,F,W,19,2,7,0,1,1,0,1,0,2,4,3,1,0,5,3,1,1,4,0,0,2,0,0,0,5,0
2013,101,M,A,53,3,25,3,2,1,0,3,4,3,3,30,15,2,3,22,4,3,15,3,2,2,5,2,1,16,3
2013,101,M,B,5268,171,3897,427,288,61,48,34,160,101,602,1439,898,154,356,2865,548,1298,1197,287,409,514,785,60,496,2626,1240
2013,101,M,I,14,1,8,2,0,0,0,0,0,0,2,4,0,0,1,6,3,4,2,1,2,0,2,0,1,5,2
2013,101,M,P,134,4,92,14,8,1,2,2,4,0,12,35,29,5,8,59,15,18,24,5,7,10,28,1,24,46,19
2013,101,M,Q,554,32,345,53,54,9,13,8,23,26,46,168,86,15,33,219,35,137,114,27,39,40,54,2,25,209,121
2013,101,M,W,100,4,46,11,9,1,0,0,1,8,11,39,10,6,8,38,5,12,16,1,5,4,5,0,2,31,11
2013,102,F,A,46,6,18,5,2,1,1,0,2,0,6,22,17,0,1,27,2,0,0,3,2,0,0,0,0,15,0
2013,102,F,B,32,6,15,3,0,0,0,0,4,0,12,8,2,0,1,15,5,1,5,1,1,0,2,0,0,12,1
2013,102,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,102,F,P,10,3,4,1,1,0,0,0,1,0,2,5,0,1,0,6,2,0,1,0,2,0,0,0,0,2,0
2013,102,F,Q,53,5,24,7,1,0,2,0,3,1,12,15,8,2,6,28,2,0,3,2,4,1,2,0,1,16,1
2013,102,F,W,17,3,10,3,1,1,0,0,1,0,3,8,3,0,3,5,5,0,1,2,3,2,2,0,0,7,0
2013,102,M,A,480,69,289,70,11,10,14,2,49,15,84,220,108,12,12,246,40,5,81,15,41,23,80,5,17,230,4
2013,102,M,B,397,52,278,69,8,10,16,6,37,15,78,179,92,17,14,208,31,8,78,18,53,20,58,2,15,204,13
2013,102,M,I,23,4,12,4,1,0,1,0,3,2,7,12,6,0,1,10,0,2,4,1,0,1,2,1,0,10,2
2013,102,M,P,174,22,132,26,7,10,8,2,17,5,55,91,38,11,1,98,10,4,34,7,23,7,20,0,12,94,5
2013,102,M,Q,821,118,569,134,22,16,30,3,58,15,135,422,202,31,12,472,85,20,151,30,129,30,89,2,33,434,33
2013,102,M,W,211,30,120,36,16,9,8,2,26,10,45,85,38,10,10,109,15,2,21,9,21,9,29,1,12,85,3
2013,103,F,A,11,0,1,0,0,0,0,0,1,1,2,2,2,0,2,5,1,0,0,0,0,0,1,0,0,1,0
2013,103,F,B,189,15,56,16,6,3,2,0,14,3,63,48,18,11,25,67,20,8,18,11,3,6,7,2,2,30,6
2013,103,F,I,2,0,1,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2013,103,F,P,12,0,6,1,0,0,0,0,0,0,1,4,4,0,2,6,2,0,0,1,1,3,0,0,0,4,0
2013,103,F,Q,29,2,10,4,2,0,0,0,0,0,7,9,8,0,1,7,2,0,4,0,1,0,1,0,0,6,1
2013,103,F,W,7,0,1,1,0,0,0,0,0,0,0,2,1,1,4,3,1,1,0,0,0,0,0,0,0,0,1
2013,103,M,A,321,36,146,37,14,6,15,10,27,13,41,129,77,39,22,153,29,21,42,19,28,35,43,1,6,92,20
2013,103,M,B,3254,236,1893,302,63,64,76,42,155,165,568,1252,579,304,185,1593,509,362,652,174,268,442,353,33,86,1202,304
2013,103,M,I,45,4,16,3,1,0,0,1,2,1,3,19,13,5,6,20,6,1,4,1,3,1,4,2,1,12,2
2013,103,M,P,128,9,79,11,2,1,1,2,8,13,24,42,25,12,5,54,21,14,30,3,17,19,8,1,7,43,11
2013,103,M,Q,793,64,438,74,11,10,19,0,37,37,98,326,134,100,37,367,101,79,108,39,79,86,79,4,29,267,63
2013,103,M,W,109,15,55,19,4,3,6,0,6,9,17,35,15,7,20,37,9,6,12,5,7,5,10,2,1,29,11
2013,104,F,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,104,F,B,8,0,4,0,0,0,0,0,0,0,3,2,0,0,0,2,1,0,2,0,0,1,0,0,0,2,0
2013,104,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,104,F,P,5,1,1,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013,104,F,Q,28,7,12,3,0,0,0,0,1,0,9,11,2,0,0,8,1,0,5,4,0,1,1,0,0,5,0
2013,104,F,W,33,3,17,3,1,0,0,1,1,0,15,5,7,1,4,10,4,1,3,0,2,5,2,0,0,13,1
2013,104,M,A,27,4,12,3,0,1,0,0,0,2,10,11,5,1,1,7,2,0,5,1,2,1,5,0,0,5,1
2013,104,M,B,206,26,158,27,3,5,4,3,9,6,90,72,25,12,8,82,38,5,68,11,28,29,23,2,2,96,4
2013,104,M,I,6,0,2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
2013,104,M,P,120,20,91,16,1,3,2,1,9,3,38,47,19,5,5,36,19,6,36,5,19,23,5,1,2,50,6
2013,104,M,Q,654,71,469,59,8,13,11,3,32,21,171,298,125,42,29,256,126,11,188,22,93,124,56,2,18,244,17
2013,104,M,W,353,52,268,47,8,9,15,6,29,29,98,140,54,22,28,129,30,14,66,17,41,55,45,3,18,146,28
2013,105,F,A,14,3,6,2,3,1,2,0,2,1,4,4,3,0,0,6,0,0,1,2,0,0,0,0,0,4,0
2013,105,F,B,193,19,74,21,15,5,6,1,15,4,52,51,17,0,7,57,18,7,26,12,4,11,11,1,3,32,8
2013,105,F,I,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,105,F,P,5,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,105,F,Q,24,1,4,1,2,1,1,0,0,0,6,5,4,1,4,5,3,1,2,0,0,0,1,0,0,2,1
2013,105,F,W,11,2,5,3,0,0,0,0,3,0,2,5,3,0,1,4,0,0,1,1,1,0,1,0,0,3,0
2013,105,M,A,345,22,202,37,16,5,11,2,26,9,63,160,83,6,8,124,14,7,48,12,16,18,45,0,1,137,19
2013,105,M,B,3738,211,2519,438,155,105,75,49,260,79,631,1672,848,134,129,1489,356,192,1007,155,315,325,443,18,46,1426,222
2013,105,M,I,48,0,25,4,2,0,0,0,0,3,8,21,11,0,2,20,3,0,7,4,6,2,2,0,0,13,0
2013,105,M,P,101,4,73,23,3,2,0,1,6,2,10,62,45,6,5,54,10,8,17,5,11,8,20,0,0,52,13
2013,105,M,Q,436,19,278,38,17,17,5,2,20,16,72,220,114,2,8,173,30,19,62,12,54,32,40,2,2,184,23
2013,105,M,W,167,16,91,25,9,9,4,5,12,6,20,68,42,1,21,72,8,4,17,6,14,6,14,1,1,67,5
2013,106,F,A,24,0,11,1,0,0,0,2,2,0,7,4,1,0,2,6,6,0,5,1,2,2,0,0,0,3,0
2013,106,F,B,42,5,19,5,1,1,0,2,4,1,9,10,8,6,5,14,2,0,9,0,1,5,3,0,3,13,1
2013,106,F,I,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,106,F,P,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,106,F,Q,20,5,9,5,2,3,0,0,4,0,6,3,3,4,2,3,0,0,4,4,1,0,0,0,0,4,0
2013,106,F,W,27,3,9,4,0,2,0,1,2,0,12,5,4,0,0,5,2,1,2,2,2,2,2,0,0,5,0
2013,106,M,A,668,32,391,86,16,5,7,8,39,15,161,232,107,19,43,270,143,17,141,23,30,88,45,3,3,220,19
2013,106,M,B,1100,56,654,115,26,17,10,10,47,20,249,409,114,36,37,366,221,26,222,28,53,151,107,5,19,397,25
2013,106,M,I,57,3,30,3,0,0,1,1,3,0,9,22,7,6,1,32,18,2,11,2,4,12,4,1,0,20,4
2013,106,M,P,95,8,64,10,1,1,0,1,4,2,27,37,11,6,1,37,22,1,25,1,14,18,5,0,1,40,2
2013,106,M,Q,465,22,272,43,11,6,6,9,26,17,127,174,54,14,16,128,87,11,111,20,25,51,29,4,4,141,11
2013,106,M,W,230,22,114,27,3,6,6,0,14,4,58,86,23,4,15,73,46,3,37,10,6,25,17,2,2,74,3
2013,107,F,A,6,0,2,1,0,0,0,0,0,0,1,3,1,0,0,3,0,0,0,0,2,0,0,0,0,1,0
2013,107,F,B,39,2,15,5,3,0,0,0,3,0,14,8,5,2,4,14,5,1,5,1,5,4,1,0,0,6,1
2013,107,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,107,F,P,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013,107,F,Q,17,3,5,3,0,1,0,0,2,0,4,6,5,2,2,8,4,0,1,0,1,0,1,0,0,4,0
2013,107,F,W,9,2,5,0,0,3,0,0,2,1,1,3,3,0,2,7,0,0,0,0,3,0,1,0,0,5,0
2013,107,M,A,275,31,148,46,7,9,11,2,17,5,43,165,103,12,11,96,16,13,38,1,43,5,16,1,5,97,23
2013,107,M,B,810,74,550,169,13,12,10,7,54,12,202,375,233,57,36,424,79,44,152,27,136,51,84,9,21,335,86
2013,107,M,I,28,4,18,9,1,1,0,0,2,0,6,17,7,3,0,18,2,0,3,1,1,0,4,1,1,17,0
2013,107,M,P,101,5,76,25,2,0,2,2,4,6,12,49,32,7,4,44,10,5,26,2,14,2,10,2,2,45,11
2013,107,M,Q,371,27,242,57,7,4,6,2,5,7,59,223,153,25,15,189,26,15,33,3,76,18,37,3,10,174,42
2013,107,M,W,196,17,139,46,7,11,5,1,13,8,24,113,78,5,7,95,7,9,29,6,27,9,20,0,4,91,19
2013,108,F,A,10,0,0,0,0,0,0,0,0,0,0,3,6,0,0,5,4,0,0,0,0,0,0,0,0,0,0
2013,108,F,B,8,1,2,0,0,0,0,0,0,0,4,4,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
2013,108,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,108,F,P,7,0,2,0,0,0,0,0,1,0,1,2,4,0,0,4,4,0,1,0,0,2,0,0,0,1,0
2013,108,F,Q,26,0,9,1,1,0,0,0,1,0,9,9,8,0,1,8,5,0,3,0,0,3,0,0,0,4,0
2013,108,F,W,6,0,2,0,0,0,0,0,0,0,0,2,3,0,2,4,1,0,0,0,0,1,0,0,0,2,0
2013,108,M,A,92,5,56,7,2,2,0,0,1,1,15,46,30,1,9,39,24,0,18,0,3,15,6,1,0,28,0
2013,108,M,B,135,5,64,15,2,1,1,0,7,4,47,71,34,4,2,27,10,3,14,10,4,7,10,1,0,32,7
2013,108,M,I,4,0,1,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2013,108,M,P,59,3,40,5,0,0,1,0,1,1,15,32,25,0,2,25,22,1,10,1,3,22,3,0,0,26,2
2013,108,M,Q,351,12,205,54,16,8,4,1,9,11,78,206,126,8,15,85,79,5,59,11,12,86,16,2,1,103,3
2013,108,M,W,123,10,59,13,1,3,4,2,2,9,29,56,40,5,7,41,32,5,16,2,5,21,1,1,0,28,3
